Vendor ID	Vendor Name	vendorEnabled	us_price	vcat	host_is	reacts_with	itemid	Item Name	itemEnabled	featuredItemEnabled	catalogNumber	qty	Another Worthless Spec	size	Worthless Spec	productUrl	biocompareUrl	cat_ids	cat_names
1234	Exiqon	1	15.75	Mark III	Bos Taurus	Homo Sapiens	1632510	Exiqon miRCURY LNA microRNA Array Hy3™/Hy5™ Power labeling kit - 24 reactions	1	NULL	208032-A	1 kit	8D778AEA-BE26-4640-A01D-ED1ECAF7FB03	NULL	B3F6FCD1-FC84-439C-B4B3-6FEE8C87CC44	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632510/Exiqon-miRCURY-LNA-microRNA-Array-Hy3-Hy5-Power-labeling-kit-24-reactions.html	15945;	miRNA Probe Labeling Kits;
1234	Exiqon	1	16	Mark III	Homo Sapiens	Murine	1632511	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - human, mouse, rat - 3 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208200-A	1 kit	E9E614F0-4E7A-4E74-ADD6-A9AF9954F702	NULL	913DD67A-C4D7-4E93-848D-AFB4385FF98C	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632511/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-human-mouse-rat-3-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	16.25	Mark III	Bos Taurus	Homo Sapiens	1632512	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - human, mouse, rat - 6 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208201-A	1 kit	C50E6471-C554-4A51-8003-6AC9A71B2090	NULL	D91CD644-B890-4717-AF32-540062181367	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632512/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-human-mouse-rat-6-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	16.5	Mark III	Bos Taurus	Murine	1632513	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - human, mouse, rat - 24 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208202-A	1 kit	E236BB8C-3368-435A-9CAC-A2F4BF435806	NULL	CE8D4642-BA95-4981-B03E-024DA6EAB260	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632513/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-human-mouse-rat-24-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	16.75	Mark III	Homo Sapiens	Homo Sapiens	1632514	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - other species - 3 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208212-A	1 kit	37794511-773E-4D05-AD09-FCA304AC026B	NULL	F224B45C-F66E-4A10-A058-5663E2D27798	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632514/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-other-species-3-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	17	Mark III	Bos Taurus	Murine	1632515	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - other species - 6 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208213-A	1 kit	146F3534-B802-44B0-BC8B-22BE063B3E7F	NULL	18BEF4BE-D2EA-46D2-8DF4-2138643A08DA	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632515/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-other-species-6-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	17.25	Mark III	Bos Taurus	Homo Sapiens	1632516	Exiqon miRCURY LNA™ microRNA Array, v.11.0 - other species - 24 microRNA microarray slides, hybridization, wash buffers and spike-in microRNA controls	1	NULL	208214-A	1 kit	3D87C5AB-B96B-4782-A80E-A4BA8971A4FB	NULL	ED5434F0-B112-4B44-ABBC-7D8A210E6858	http://www.exiqon.com/microrna-microarray-analysis	http://www.biocompare.com/ProductDetails/1632516/Exiqon-miRCURY-LNA-microRNA-Array-v-11-0-other-species-24-microRNA-microarray-slides-hybridization-wash-buffers-and-spike-in-microRNA-controls.html	17153;	miRNA Microarrays;
1234	Exiqon	1	17.5	Mark III	Homo Sapiens	Murine	1632517	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, ready to label	1	NULL	99000-00	250 pmol	19530816-B909-41BE-986D-E7657315EA01	NULL	6679BCA5-905A-4787-B7ED-DF2F719702B3	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632517/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-ready-to-label.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	17.75	Mark III	Bos Taurus	Homo Sapiens	1632518	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-DIG labeled	1	NULL	99000-01	250 pmol	907BD9BE-74E8-4A03-9F87-5324162ED65C	NULL	D56460D2-F598-4466-816B-59780BE6C66D	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632518/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	18	Mark III	Bos Taurus	Murine	1632519	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-amino labeled	1	NULL	99000-02	250 pmol	2078DCD4-0156-4F54-B618-DCE9D474B146	NULL	37979581-8300-4678-98A7-75EE4A37CC65	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632519/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	18.25	Mark III	Homo Sapiens	Homo Sapiens	1632520	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-biotin labeled	1	NULL	99000-03	250 pmol	9C3A3808-34A4-4BD2-BE9D-5DF37CE788E2	NULL	72E2EF53-E33C-460B-A943-BDD6F2F0AC85	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632520/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	18.5	Mark III	Bos Taurus	Murine	1632521	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-fluorescein labeled	1	NULL	99000-04	250 pmol	B72ADD67-7750-4CD8-BA51-53224F77B2F1	NULL	6421FF17-A4A9-43F8-AD87-A54899419039	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632521/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	18.75	Mark III	Bos Taurus	Homo Sapiens	1632522	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-DIG labeled	1	NULL	99000-05	250 pmol	47BF0F60-E29D-4562-B77E-6F5B06EC4BF2	NULL	BC65BE4B-4B97-46CA-B504-ADBFDF834188	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632522/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	19	Mark III	Homo Sapiens	Murine	1632523	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-amino labeled	1	NULL	99000-06	250 pmol	CD0DBF9F-3239-473A-BBB4-287B31597505	NULL	1060B890-FD52-48D1-A421-0294AE10A0FF	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632523/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	19.25	Mark III	Bos Taurus	Homo Sapiens	1632524	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-biotin labeled	1	NULL	99000-07	250 pmol	90175D25-21EB-4F88-92B1-4C8B9CEFF327	NULL	BC92C13A-A736-4D40-B036-6E676EB7DE76	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632524/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	19.5	Mark III	Bos Taurus	Murine	1632525	Sense miR-159 Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-fluorescein labeled	1	NULL	99000-08	250 pmol	1B8185A0-E5E6-48D5-BA79-D419C4CD6E99	NULL	3CB05604-E219-42B7-8E4D-94E46FD8EB59	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632525/Sense-miR-159-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	19.75	Mark III	Homo Sapiens	Homo Sapiens	1632526	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, ready to label	1	NULL	99001-00	250 pmol	C09B965B-5434-46FA-81B8-2601225318B2	NULL	1F7D9069-99E2-424F-8FF6-EB9BA317ADFF	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632526/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-ready-to-label.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	20	Mark III	Bos Taurus	Murine	1632527	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-DIG labeled	1	NULL	99001-01	250 pmol	048F64A6-202E-490F-8BC4-0249FD693DE9	NULL	A4C16F38-9F57-45C9-AF69-DA11F409F1E2	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632527/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	20.25	Mark III	Bos Taurus	Homo Sapiens	1632528	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-amino labeled	1	NULL	99001-02	250 pmol	B709CF72-2B7A-4899-8126-6E33D7D8B886	NULL	8E46FE9B-C94D-4D75-8036-A0950D6995D2	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632528/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	20.5	Mark III	Homo Sapiens	Murine	1632529	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-biotin labeled	1	NULL	99001-03	250 pmol	F15F27F2-A14D-4E48-AA73-F077B04DA865	NULL	A0DBAF0F-4532-4BAA-88CE-9607CC0D11CB	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632529/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	20.75	Mark III	Bos Taurus	Homo Sapiens	1632530	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-fluorescein labeled	1	NULL	99001-04	250 pmol	01FCA801-D276-4E91-A44B-519BECAD8EB0	NULL	3F1173FC-F952-4FFB-9D3E-05155FCF4592	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632530/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	21	Mark III	Bos Taurus	Murine	1632531	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-DIG labeled	1	NULL	99001-05	250 pmol	2970424B-4EAA-46DF-9829-C384F5DA2EC5	NULL	F20BE8C4-4CE0-4FF1-A186-BEA38FB55372	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632531/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	21.25	Mark III	Homo Sapiens	Homo Sapiens	1632532	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-amino labeled	1	NULL	99001-06	250 pmol	B4042AB0-28B7-470D-A386-83120E4F5DE6	NULL	79C278C1-5B63-4A7A-88E3-72918E8CBD0F	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632532/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	21.5	Mark III	Bos Taurus	Murine	1632533	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-biotin labeled	1	NULL	99001-07	250 pmol	916B87C9-0C6F-4681-90AD-601C1A7AA621	NULL	0963D048-B7E3-4179-BE0F-E5AC458711DC	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632533/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	21.75	Mark III	Bos Taurus	Homo Sapiens	1632534	Scramble-miR Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-fluorescein labeled	1	NULL	99001-08	250 pmol	1932F2A6-69AE-4FFA-9BD7-97588E09A477	NULL	13928824-36EA-4F57-B633-D9F8AE164C24	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632534/Scramble-miR-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	22	Mark III	Homo Sapiens	Murine	1632535	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, ready to label	1	NULL	99002-00	250 pmol	3A3BF227-36A5-4000-894C-5A2C5EA29448	NULL	B4E45AD0-34E8-47C2-A4BD-2FF68354BF00	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632535/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-ready-to-label.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	22.25	Mark III	Bos Taurus	Homo Sapiens	1632536	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-DIG labeled	1	NULL	99002-01	250 pmol	520DBBCF-B35C-4F69-8AB5-0276B94CD31B	NULL	329650EF-7B6F-4346-8976-7975D96BEECC	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632536/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	22.5	Mark III	Bos Taurus	Murine	1632537	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-amino labeled	1	NULL	99002-02	250 pmol	5EBB4579-1EA6-43EA-8481-A15BDB4D9FB7	NULL	0E0C0EDD-9E86-4F94-BC8F-B0D5E5FFC990	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632537/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	22.75	Mark III	Homo Sapiens	Homo Sapiens	1632538	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-biotin labeled	1	NULL	99002-03	250 pmol	97ED8F36-4261-4CFC-B41F-6C12EB614C77	NULL	C452A6A1-D5A1-4F63-9B21-A2DA3D5BCCAB	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632538/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	23	Mark III	Bos Taurus	Murine	1632539	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 5'-fluorescein labeled	1	NULL	99002-04	250 pmol	AB77337A-F0A1-47C3-8D5E-600B4FE36749	NULL	E646B914-0CC6-4542-BA3A-468DD2091D7B	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632539/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-5-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	23.25	Mark III	Bos Taurus	Homo Sapiens	1632540	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-DIG labeled	1	NULL	99002-05	250 pmol	FA788E73-0F46-4616-A4F5-5749EB90BAA2	NULL	172F34BC-0BB1-433D-9E21-3634B65AFCA9	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632540/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-DIG-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	23.5	Mark III	Homo Sapiens	Murine	1632541	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-amino labeled	1	NULL	99002-06	250 pmol	E8DF6CB4-AE8D-4C92-9D7C-1BE7A40CFEA7	NULL	CD8BBD95-D189-4066-A983-2C35F4539D56	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632541/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-amino-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	23.75	Mark III	Bos Taurus	Homo Sapiens	1632542	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-biotin labeled	1	NULL	99002-07	250 pmol	F64F0D2B-F08A-49AD-B85D-C3B678FAAD43	NULL	26C99BCA-6ECE-4631-B8A5-CD0F193E5115	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632542/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-biotin-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	24	Mark III	Bos Taurus	Murine	1632543	U6, hsa/mmu/rno Control, Exiqon miRCURY™ detection probe, 250 pmol, 3'-fluorescein labeled	1	NULL	99002-08	250 pmol	0FCA6A62-8AEE-4513-B4A5-3D39CE946FA1	NULL	C489006E-0162-40B8-B8C0-472C48B53A24	http://www.exiqon.com/microrna-In-situ-Hybridization-detection-probes	http://www.biocompare.com/ProductDetails/1632543/U6-hsa-mmu-rno-Control-Exiqon-miRCURY-detection-probe-250-pmol-3-fluorescein-labeled.html	16616;	miRNA Detection Probes;
1234	Exiqon	1	24.25	Mark III	Homo Sapiens	Homo Sapiens	1632544	Exiqon miRCURY™ RNA Isolation Kit - Cell and Plant - 50 spin columns, reagents and buffers for total RNA isolation.	1	NULL	300110	1 kit	ED1F684E-2BA1-40FA-B942-0CAE4FA2A018	NULL	7FE6B4F1-FFF1-49F7-B9BE-CC6DF9A20E8C	http://www.exiqon.com/total-rna-isolation	http://www.biocompare.com/ProductDetails/1632544/Exiqon-miRCURY-RNA-Isolation-Kit-Cell-and-Plant-50-spin-columns-reagents-and-buffers-for-total-RNA-isolation-.html	4754;	Plant RNA Isolation Kits;
1234	Exiqon	1	24.5	Mark III	Bos Taurus	Murine	1632545	Exiqon miRCURY™ RNA Isolation Kit - Tissue - 50 spin columns, enzyme, reagents and buffers for total RNA isolation.	1	NULL	300111	1 kit	8ABC8100-0E3F-4944-A6DD-73F4BA825D43	NULL	66852ABF-AA35-4128-A273-594C99A694CC	http://www.exiqon.com/total-rna-isolation	http://www.biocompare.com/ProductDetails/1632545/Exiqon-miRCURY-RNA-Isolation-Kit-Tissue-50-spin-columns-enzyme-reagents-and-buffers-for-total-RNA-isolation-.html	32673;	Tissue RNA Purification Kits;
1234	Exiqon	1	24.75	Mark III	Bos Taurus	Homo Sapiens	1633231	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD38B(human), 100 reactions	1	NULL	201502	100 reactions	F151B8CD-0EA0-4564-871A-863F313A0158	NULL	D18DFCD7-DA52-40E1-9011-F820E183D553	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633231/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD38B-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	25	Mark III	Homo Sapiens	Murine	1633232	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD44(human), 100 reactions	1	NULL	201504	100 reactions	E57A5446-24AE-475B-A459-7F8F1B30B7F2	NULL	8FCE561A-7B6A-4001-8E5D-5325DB5AEBA8	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633232/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD44-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	25.25	Mark III	Bos Taurus	Homo Sapiens	1633233	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD48(human), 100 reactions	1	NULL	201505	100 reactions	A7CB6B50-C653-4C5A-8C7E-D6F4EDFCC5EB	NULL	15C32588-140A-4F43-A3B6-536CCCB30AD3	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633233/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD48-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	25.5	Mark III	Bos Taurus	Murine	1633234	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD49A(human), 100 reactions	1	NULL	201506	100 reactions	4043EDCB-B6F5-43AA-AE59-A7E382C1DE16	NULL	12923AE2-2A01-4130-A686-A50A0F5F0411	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633234/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD49A-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	25.75	Mark III	Homo Sapiens	Homo Sapiens	1633235	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORA66(human), 100 reactions	1	NULL	201507	100 reactions	69B2D25E-D939-4B8D-95B6-A6278C25FC15	NULL	0C42573D-38E0-4F07-B712-00EA5C6AC558	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633235/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORA66-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	26	Mark III	Bos Taurus	Murine	1633236	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, 5S rRNA(human), 100 reactions	1	NULL	201509	100 reactions	A2DECE73-3165-47C2-ACB6-227688F49CCF	NULL	F3329C8C-3A88-4BDC-AE7F-01E584510E78	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633236/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-5S-rRNA-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	26.25	Mark III	Bos Taurus	Homo Sapiens	1633237	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, U6 snRNA (human, mouse), 100 reactions	1	NULL	201510	100 reactions	99D92DBC-E9E9-4BA3-B1BB-D9BEA1F8A666	NULL	ACAD5E10-7829-479A-A225-A2AF9E01CEF5	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633237/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-U6-snRNA-human-mouse-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	26.5	Mark III	Homo Sapiens	Murine	1633238	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, RNU5G snRNA(mouse, human), 100 reactions	1	NULL	201511	100 reactions	D48D3A86-44AF-4594-A364-66389269CCD1	NULL	17BA0BC1-B8B7-4AA5-BD2B-CC8D9F3E0B2B	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633238/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-RNU5G-snRNA-mouse-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	26.75	Mark III	Bos Taurus	Homo Sapiens	1633239	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, RNU1A1(mouse, human), 100 reactions	1	NULL	201512	100 reactions	ECB58048-6321-4CCB-B786-D1F35747EA85	NULL	48A1A68F-7BA3-46B2-BE95-DA77293F73C7	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633239/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-RNU1A1-mouse-human-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	27	Mark III	Bos Taurus	Murine	1633240	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD65(mouse), 100 reactions	1	NULL	201513	100 reactions	5812D25F-E170-4FEA-9CCA-76A9F508F597	NULL	B63A488D-9043-4C50-B693-5F30BD9E422B	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633240/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD65-mouse-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	27.25	Mark III	Homo Sapiens	Homo Sapiens	1633241	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD68(mouse), 100 reactions	1	NULL	201514	100 reactions	AA27D9BF-CCC4-483C-A06E-E9EDB22C4A9F	NULL	8E79E934-0E18-4CF3-82A2-BA104DF40FD5	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633241/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD68-mouse-100-reactions.html	15918;	Oligo/Primer Search;
1234	Exiqon	1	27.5	Mark III	Bos Taurus	Murine	1633242	Exiqon miRCURY™ LNA microRNA PCR system Control primer set, SNORD110(mouse), 100 reactions	1	NULL	201515	100 reactions	707131A1-15B4-4D5C-B9C8-3DBEB1373580	NULL	BB6A2D44-BCAE-4322-AEEF-410BE543E93C	http://www.exiqon.com/microrna-real-time-pcr	http://www.biocompare.com/ProductDetails/1633242/Exiqon-miRCURY-LNA-microRNA-PCR-system-Control-primer-set-SNORD110-mouse-100-reactions.html	15918;	Oligo/Primer Search;
